Reference Name,Display Name,Description,Type,Usage,Is Queryable,Can Sort By,Is Identity,Is Picklist,Picklist ID,Is Picklist Suggested,Read Only,Is Locked,Supported Operations Count,URL
Custom.MyFeature,MyFeature,,string,workItem,True,True,False,True,1a3ce2c7-2571-452d-8e7d-c752ef94db97,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyFeature
Custom.MyFoundIn,MyFoundIn,,string,workItem,True,True,False,True,4671ee36-3a8f-46a7-b3e2-d546b854edbb,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyFoundIn
Custom.MyLastChangedBy,MyLastChangedBy,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyLastChangedBy
Custom.MyLastChangedByIdentity,MyLastChangedByIdentity,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyLastChangedByIdentity
Custom.MyPullRequests,MyPullRequests,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyPullRequests
Custom.MyQAContact,MyQAContact,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyQAContact
Custom.MyRelease,MyRelease,,string,workItem,True,True,False,True,354a6614-2ca9-4233-84d5-64b48729b60c,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyRelease
Custom.MyReleasedIn,MyReleasedIn,,string,workItem,True,True,False,True,969a961e-542a-4bbb-a1ed-95c8562a263f,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyReleasedIn
Custom.MyStateReason,MyStateReason,,string,workItem,True,True,False,True,727d673c-84b1-4f9c-8a31-732e474b03bb,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyStateReason
Custom.MySubFeature,MySubFeature,Sub Feature based on selected Feature,string,workItem,True,True,False,True,d1e316e8-4556-418d-85a5-f40dc73a3cbb,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MySubFeature
Custom.MyTeam,MyTeam,,string,workItem,True,True,False,True,e500789c-5924-4aac-9987-871cb586ef2c,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyTeam
Custom.MyTechArea,MyTechArea,HSM Encryption,string,workItem,True,True,False,True,814e0ca0-0d57-43a1-b010-0d650aa5b5c1,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyTechArea
Custom.MyTestCaseFeature,MyTestCaseFeature,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.MyTestCaseFeature
Custom.NeedsDocs,Needs Docs,,boolean,workItem,True,True,False,False,,False,False,False,5,https://dev.azure.com/1id/_apis/wit/fields/Custom.NeedsDocs
Custom.NeedsLegal,Needs Legal,,boolean,workItem,True,True,False,False,,False,False,False,5,https://dev.azure.com/1id/_apis/wit/fields/Custom.NeedsLegal
Custom.NeedsUX,Needs UX,,boolean,workItem,True,True,False,False,,False,False,False,5,https://dev.azure.com/1id/_apis/wit/fields/Custom.NeedsUX
Custom.NewBugOrigin,NewBugOrigin,,integer,workItem,True,True,False,True,9e3e2de3-0880-4472-8128-f058ae76c9ef,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.NewBugOrigin
Custom.NewResult,NewResult,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.NewResult
System.NodeName,Node Name,,string,workItem,True,True,False,False,,False,True,False,18,https://dev.azure.com/1id/_apis/wit/fields/System.NodeName
System.NodeType,Node Type,,string,workItem,False,False,False,False,,False,True,False,18,https://dev.azure.com/1id/_apis/wit/fields/System.NodeType
Custom.OIDInitiative,OID Initiative,,string,workItem,True,True,False,True,67761ba5-403f-4904-8113-80f97e09caf4,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.OIDInitiative
Custom.OneLogin,OneLogin,,boolean,workItem,True,True,False,False,,False,False,False,5,https://dev.azure.com/1id/_apis/wit/fields/Custom.OneLogin
Microsoft.VSTS.CMMI.OptionalAttendee1,Optional Attendee 1,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee1
Microsoft.VSTS.CMMI.OptionalAttendee2,Optional Attendee 2,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee2
Microsoft.VSTS.CMMI.OptionalAttendee3,Optional Attendee 3,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee3
Microsoft.VSTS.CMMI.OptionalAttendee4,Optional Attendee 4,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee4
Microsoft.VSTS.CMMI.OptionalAttendee5,Optional Attendee 5,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee5
Microsoft.VSTS.CMMI.OptionalAttendee6,Optional Attendee 6,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee6
Microsoft.VSTS.CMMI.OptionalAttendee7,Optional Attendee 7,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee7
Microsoft.VSTS.CMMI.OptionalAttendee8,Optional Attendee 8,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.OptionalAttendee8
Custom.OriginalCYQuarter,Original CY Quarter,,string,workItem,True,True,False,True,235da5ac-7b15-48ef-8d42-c475a591ac88,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.OriginalCYQuarter
Microsoft.VSTS.Scheduling.OriginalEstimate,Original Estimate,"Initial value for Remaining Work - set once, when work begins",double,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Scheduling.OriginalEstimate
Custom.OriginalQuarter,Original Quarter,Original fiscal year (FY) quarter the commitment was made against,string,workItem,True,True,False,True,cb6f92f4-ee1d-4ae8-9bd8-bc14c1fd366b,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.OriginalQuarter
Custom.OriginalYear,Original Year,Original Fiscal Year (FY) the commit was set for,integer,workItem,True,True,False,True,b45edb00-7694-4960-9c36-050d328c2744,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.OriginalYear
Custom.PAM_Appliance_TechArea,PAM_Appliance_TechArea,HSM,string,workItem,True,True,False,True,6272070c-8992-479e-866c-60ffb18e6760,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_Appliance_TechArea
Custom.PAM_DO_Release,PAM_DO_Release,,string,workItem,True,True,False,True,914e55b5-3ab7-46d7-bd98-2918692ec774,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_DO_Release
Custom.PAM_ExternalIntegration_TechArea,PAM_ExternalIntegration_TechArea,,string,workItem,True,True,False,True,8f78063e-7d4c-4fab-80c7-1e172234f3ec,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_ExternalIntegration_TechArea
Custom.PAM_Feature_Owner,PAM_Feature_Owner,,string,workItem,True,True,False,True,f3ef79aa-fb61-461e-8d51-5023b9d7602b,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_Feature_Owner
Custom.PAM_Feature_Owner_PBI,PAM_Feature_Owner_PBI,,string,workItem,True,True,False,True,5df45b72-2c6e-4a83-8d5b-e93957a15678,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_Feature_Owner_PBI
Custom.PAM_Feature_Team,PAM_Feature_Team,Development teamoOwning this feature,string,workItem,True,True,False,True,d08f22bc-3d27-450d-922c-8a12ccf6dd72,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_Feature_Team
Custom.PAM_MCU_TechArea,PAM_MCU_TechArea,,string,workItem,True,True,False,True,4a0de340-6e40-436b-bd3e-4d2d8f02662e,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_MCU_TechArea
Custom.PAM_QAS_BugOrigin,PAM_QAS_BugOrigin,,string,workItem,True,True,False,True,c1f580d4-84a0-4f0b-92e8-b47255836f38,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QAS_BugOrigin
Custom.PAM_QAS_Components,PAM_QAS_Components,,string,workItem,True,True,False,True,67927d40-c013-4a00-9d5f-0acdd504c452,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QAS_Components
Custom.PAM_QAS_FoundIn,PAM_QAS_FoundIn,,string,workItem,True,True,False,True,139ac501-ec8c-4a06-af75-e5bcfba2b182,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QAS_FoundIn
Custom.PAM_QAS_Release,PAM_QAS_Release,,string,workItem,True,True,False,True,96903259-dd3c-4dbf-8374-a6b58d3f13aa,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QAS_Release
Custom.PAM_QAS_TechArea,PAM_QAS_TechArea,,string,workItem,True,True,False,True,ff441ab5-0152-4f20-88b2-712165547443,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QAS_TechArea
Custom.PAM_QPM_BugOrigin,PAM_QPM_BugOrigin,,string,workItem,True,True,False,True,8c2cc43b-1c10-454c-954d-4d48575ff72a,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QPM_BugOrigin
Custom.PAM_QPM_Components,PAM_QPM_Components,,string,workItem,True,True,False,True,ac9e5beb-c85b-4377-a1f3-994be0c223e0,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QPM_Components
Custom.PAM_QPM_FoundIn,PAM_QPM_FoundIn,,string,workItem,True,True,False,True,c0fda18c-a651-4698-8095-450c3392b5c7,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QPM_FoundIn
Custom.PAM_QPM_Release,PAM_QPM_Release,,string,workItem,True,True,False,True,97abff3f-f677-4f02-8b68-ae0df32cf2ac,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QPM_Release
Custom.PAM_QPM_TechArea,PAM_QPM_TechArea,,string,workItem,True,True,False,True,79fd8b46-cc7b-4042-afae-4380d429c9ed,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_QPM_TechArea
Custom.PAM_SG_Release,PAM_SG_Release,,string,workItem,True,True,False,True,9b030826-2ac1-4735-b1b9-1c61a3564ffc,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_SG_Release
Custom.PAM_TestCase_TechArea,PAM_TestCase_TechArea,,string,workItem,True,True,False,True,633febd4-9a3c-47ac-8ada-ee4999ff5ba0,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_TestCase_TechArea
Custom.PAM_UI_TechArea,PAM_UI_TechArea,,string,workItem,True,True,False,True,586806e8-9788-48f2-b7a9-428de7a4c950,True,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAM_UI_TechArea
Custom.PAMStartIteration,PAMStartIteration,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAMStartIteration
Custom.PAMTeam,PAMTeam,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PAMTeam
Microsoft.VSTS.TCM.Parameters,Parameters,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.TCM.Parameters
System.Parent,Parent,,integer,workItem,True,False,False,False,,False,True,False,14,https://dev.azure.com/1id/_apis/wit/fields/System.Parent
System.PersonId,PersonID,,integer,workItem,False,False,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/System.PersonId
Custom.Picklist,Pick list,,string,workItem,True,True,False,True,da7ed292-3faa-4c15-ac65-c18fa633583d,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.Picklist
Custom.PM4WRelease,PM4W Release,,string,workItem,True,True,False,True,9574c8b4-70cc-4fd9-aeea-bd6e7714ddd5,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PM4WRelease
Microsoft.VSTS.Common.Priority,Priority,Business importance. 1=must fix; 4=unimportant.,integer,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.Priority
Microsoft.VSTS.CMMI.Probability,Probability,A percentage indicating the estimated likelihood that the risk will occur,integer,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.Probability
Custom.Product,Product,,string,workItem,True,True,False,True,2ba82b79-36e1-4762-85fe-dff799db38d6,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.Product
Custom.Products,Products,,string,workItem,True,True,False,True,edb8f66f-e386-4356-88c6-b9ccdc4bff53,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.Products
Custom.Progress,Progress,Progress for Aha integrations.,double,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.Progress
System.ProjectId,ProjectID,,integer,workItem,False,False,False,False,,False,True,False,14,https://dev.azure.com/1id/_apis/wit/fields/System.ProjectId
Microsoft.VSTS.CMMI.ProposedFix,Proposed Fix,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.ProposedFix
Custom.Public,Public,,boolean,workItem,True,True,False,False,,False,False,False,5,https://dev.azure.com/1id/_apis/wit/fields/Custom.Public
Custom.PublicDescription,Public Description,"Public description text written by the developers, reviewed and processed by the technical communications team.",html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.PublicDescription
Custom.PublicState,Public State,No: won't be published.Yes: will be published.Documented: handled by the TechWriter team.,string,workItem,True,True,False,True,807e0026-a3f3-4108-ae07-4cd2c0b29dc8,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PublicState
Custom.PullRequestHistory,PullRequestHistory,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.PullRequestHistory
Custom.PullRequests,PullRequests,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.PullRequests
Microsoft.VSTS.CMMI.Purpose,Purpose,The purpose of the review,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.Purpose
Custom.QAPerson,QA Person,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.QAPerson
Custom.QATestResults,QA Test Results,Summary of the testing performed which certify that the changes being made are stable and ready for release.,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.QATestResults
Custom.QAContact,QAContact,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.QAContact
Custom.QAS_Feature_Owner,QAS_Feature_Owner,,string,workItem,True,True,False,True,3e155c66-427a-4dfd-89e4-83422fa36fc7,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.QAS_Feature_Owner
Custom.QPM_Feature_Owner,QPM_Feature_Owner,,string,workItem,True,True,False,True,31f4fd5d-d0ba-4ca1-b64f-2ccf846d91b1,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.QPM_Feature_Owner
Microsoft.VSTS.TCM.QueryText,Query Text,,plainText,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.TCM.QueryText
Microsoft.VSTS.Common.Rating,Rating,Overall rating provided as part of feedback response,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.Rating
System.Reason,Reason,The reason why the bug is in the current state,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/System.Reason
AgileforTFS.ReflectedWorkItemId,ReflectedWorkItemId,Field to be used with the VSTS Sync Migrator,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/AgileforTFS.ReflectedWorkItemId
Custom.RelSizeEstimate,Rel Size Estimate,,integer,workItem,True,True,False,True,91906cd7-dcfa-4496-97be-48af3eb0b1fc,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.RelSizeEstimate
System.RelatedLinkCount,Related Link Count,,integer,workItem,True,True,False,False,,False,True,False,14,https://dev.azure.com/1id/_apis/wit/fields/System.RelatedLinkCount
System.RelatedLinks,Related Links,,string,workItem,False,False,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/System.RelatedLinks
Custom.RelativeSizeEstimate,Relative Size Estimate,,integer,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.RelativeSizeEstimate
AgileforVDS.Release,Release,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/AgileforVDS.Release
Custom.ReleaseDate,Release Date,,dateTime,workItem,True,True,False,False,,False,False,False,14,https://dev.azure.com/1id/_apis/wit/fields/Custom.ReleaseDate
Custom.ReleaseNotesText,Release Notes Text,Description template for release notes,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.ReleaseNotesText
Custom.Release1,Release1,,string,workItem,True,True,False,True,6099e9e8-0550-4894-b812-b2f49db5160c,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.Release1
Custom.ReleasedIn,Released In,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.ReleasedIn
Custom.ReleaseNotesStatus,ReleaseNotesStatus,,string,workItem,True,True,False,True,dfc94579-edd9-4cbc-bdc6-668677338308,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.ReleaseNotesStatus
Custom.ReleaseNotesTextDE,ReleaseNotesTextDE,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.ReleaseNotesTextDE
Custom.ReleaseTagSet,ReleaseTagSet,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.ReleaseTagSet
Microsoft.VSTS.Scheduling.RemainingWork,Remaining Work,An estimate of the number of units of work remaining to complete this bug,double,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Scheduling.RemainingWork
Custom.Remaining_Effort,Remaining_Effort,,double,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.Remaining_Effort
Custom.RemainingEffort,RemainingEffort,,double,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.RemainingEffort
Custom.RemainingWork,RemainingWork,,double,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.RemainingWork
System.RemoteLinkCount,Remote Link Count,,integer,workItem,True,True,False,False,,False,True,False,14,https://dev.azure.com/1id/_apis/wit/fields/System.RemoteLinkCount
Custom.ReportedBy,Reported By,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.ReportedBy
Microsoft.VSTS.TCM.ReproSteps,Repro Steps,How to see the bug. End by contrasting expected with actual behavior.,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.TCM.ReproSteps
Custom.RequestType,Request Type,Use this field to identify what type of request this is.,string,workItem,True,True,False,True,1d4a6299-a3b1-4b5d-8fc7-3fca0b1ca9f5,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.RequestType
Microsoft.VSTS.CMMI.RequiredAttendee1,Required Attendee 1,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee1
Microsoft.VSTS.CMMI.RequiredAttendee2,Required Attendee 2,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee2
Microsoft.VSTS.CMMI.RequiredAttendee3,Required Attendee 3,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee3
Microsoft.VSTS.CMMI.RequiredAttendee4,Required Attendee 4,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee4
Microsoft.VSTS.CMMI.RequiredAttendee5,Required Attendee 5,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee5
Microsoft.VSTS.CMMI.RequiredAttendee6,Required Attendee 6,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee6
Microsoft.VSTS.CMMI.RequiredAttendee7,Required Attendee 7,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee7
Microsoft.VSTS.CMMI.RequiredAttendee8,Required Attendee 8,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiredAttendee8
Microsoft.VSTS.CMMI.RequirementType,Requirement Type,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequirementType
Microsoft.VSTS.CMMI.RequiresReview,Requires Review,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiresReview
Microsoft.VSTS.CMMI.RequiresTest,Requires Test,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RequiresTest
Microsoft.VSTS.Common.Resolution,Resolution,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.Resolution
Microsoft.VSTS.Common.ResolvedBy,Resolved By,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.ResolvedBy
Microsoft.VSTS.Common.ResolvedDate,Resolved Date,,dateTime,workItem,True,True,False,False,,False,False,False,14,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.ResolvedDate
Microsoft.VSTS.Common.ResolvedReason,Resolved Reason,The reason why the bug was resolved,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.ResolvedReason
System.Rev,Rev,,integer,workItem,True,True,False,False,,False,True,False,14,https://dev.azure.com/1id/_apis/wit/fields/System.Rev
Microsoft.VSTS.Common.ReviewedBy,Reviewed By,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.ReviewedBy
Custom.Reviewer,Reviewer,,string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.Reviewer
System.RevisedDate,Revised Date,,dateTime,workItem,True,True,False,False,,False,True,False,14,https://dev.azure.com/1id/_apis/wit/fields/System.RevisedDate
Microsoft.VSTS.Common.Risk,Risk,Uncertainty in epic,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.Risk
Custom.RisksandMitigations,Risks and Mitigations,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.RisksandMitigations
Microsoft.VSTS.CMMI.RootCause,Root Cause,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.CMMI.RootCause
Custom.Safeguard,Safeguard,,boolean,workItem,True,True,False,False,,False,False,False,5,https://dev.azure.com/1id/_apis/wit/fields/Custom.Safeguard
Custom.ScheduleConsiderations,Schedule Considerations,,html,workItem,True,False,False,False,,False,False,False,2,https://dev.azure.com/1id/_apis/wit/fields/Custom.ScheduleConsiderations
Custom.SecondaryContact,Secondary Contact,"Use this field to identify an additional person responsible for coordination, testing, or support. This contact will not receive work item assignments automatically.",string,workItem,True,True,True,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.SecondaryContact
Custom.Security,Security,,boolean,workItem,True,True,False,False,,False,False,False,5,https://dev.azure.com/1id/_apis/wit/fields/Custom.Security
Custom.SemanticVersion,Semantic Version,,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.SemanticVersion
Microsoft.VSTS.Common.Severity,Severity,Assessment of the effect of the bug on the project,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Common.Severity
Custom.SG_Feature_Owner,SG_Feature_Owner,,string,workItem,True,True,False,True,7e8cefd8-73d3-49f2-8a50-f526277ce8d0,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.SG_Feature_Owner
Custom.SG_Work_Category,SG_Work_Category,Development Work Category,string,workItem,True,True,False,True,c13ad50f-b3d4-4a45-8717-9e9a15343820,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.SG_Work_Category
Custom.SiebelSRs,Siebel SRs,Associated Siebel Service Request number. Multiple SRs can be separated by comma.,string,workItem,True,True,False,False,,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.SiebelSRs
Custom.SiebelSRCount,SiebelSRCount,,integer,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Custom.SiebelSRCount
Microsoft.VSTS.Scheduling.Size,Size,The size of work estimated for fixing the bug,double,workItem,True,True,False,False,,False,False,False,15,https://dev.azure.com/1id/_apis/wit/fields/Microsoft.VSTS.Scheduling.Size
Custom.SizeEstimateRelative,Size Estimate Relative,,string,workItem,True,True,False,True,66c97cf9-18d6-44a0-903c-c418fa4aaa78,False,False,False,19,https://dev.azure.com/1id/_apis/wit/fields/Custom.SizeEstimateRelative
